Shape *,OBJECTID_1,objectid,cenefa_par,mdoulo_par,zona_parad,nombre_par,direccion_,localidad_,consola_pa,panel_para,audio_para,Latitud,Longitud,Nombre_Localidad,Nombre_Zona,Localidad
Point,7136,64423,622A09,A,9,Br. Providencia,CL 40 Sur - KR 68H Bis,8,CL 40 Sur - KR 68H Bis (622A09),CL 40 Sur - KR 68H Bis,Calle 40 Sur Carrera 68 H Bis,4.601671,-74.142497,Kennedy,9,Kennedy
Point,7137,64424,622A11,A,11,Br. Restrepo Occidental,CL 18 Sur- KR 23,15,CL 18 Sur- KR 23 (622A11),CL 18 Sur- KR 23,Calle 18 Sur Carrera 23,4.587141,-74.103641,Antonio Nariño,11,Antonio Nariño
Point,7138,64425,623A00,A,0,Universidad Sergio Arboleda,CL 74 - KR 13,2,CL 74 - KR 13 (623A00),CL 74 - KR 13,Calle 74 Carrera 13,4.66071,-74.060062,Chapinero,0,Chapinero
Point,7139,64426,623A01,A,1,Br. Santa Bárbara Central III Sector,AK 11 - CL 115,1,AK 11 - CL 115 (623A01),AK 11 - CL 115,Avenida Carrera 11 Calle 115,4.694325,-74.037505,Usaquén,1,Usaquén
Point,7140,64427,623A03,A,3,Br. Tibabuyes Universal,CL 139 - TV 127,11,CL 139 - TV 127 (623A03),CL 139 - TV 127,Calle 139 Transversal 127,4.745564,-74.108791,Suba,3,Suba
Point,7141,64428,623A08,A,8,Centro Comercial Plaza de Las Américas,CL 3 Sur - KR 71,8,CL 3 Sur - KR 71 (623A08),CL 3 Sur - KR 71,Calle Tercera Sur Carrera 71,4.620305,-74.136583,Kennedy,8,Kennedy
Point,7142,64429,623A09,A,9,Portal Sur,KR 72D - CL 57K Sur,7,KR 72D - CL 57K Sur (623A09),KR 72D - CL 57K Sur,Carrera 72 D Calle 57 K Sur,4.597005,-74.167537,Bosa,9,Bosa
Point,7143,64430,623A11,A,11,Pq. Carlos E. Restrepo,CL 17 Sur- KR 24C Bis,15,CL 17 Sur- KR 24C Bis (623A11),CL 17 Sur- KR 24C Bis,Calle 17 Sur Carrera 24 C Bis,4.590029,-74.104929,Antonio Nariño,11,Antonio Nariño
Point,7144,64431,624A01,A,1,Parque Lineal Santa Bárbara,AK 11 - CL 109,1,AK 11 - CL 109 (624A01),AK 11 - CL 109,Avenida Carrera 11 Calle 109,4.69081,-74.03942,Usaquén,1,Usaquén
Point,7145,64432,624A03,A,3,Br. Toscana,KR 131 - CL 132D,11,KR 131 - CL 132D (624A03),KR 131 - CL 132D,Carrera 131 Calle 132 D,4.743328,-74.113287,Suba,3,Suba
Point,7146,64433,624A08,A,8,Urb. Carvajal,CL 22 Sur - KR 69C,8,CL 22 Sur - KR 69C (624A08),CL 22 Sur - KR 69C,Calle 22 Sur Carrera 69 C,4.616626,-74.132769,Kennedy,8,Kennedy
Point,7147,64434,624A09,A,9,Urb. San Andrés II Sector,CL 44 Sur - Avenida Boyacá,8,CL 44 Sur - Avenida Boyacá (624A09),CL 44 Sur - Avenida Boyacá,Calle 44 Sur Avenida Boyacá,4.599451,-74.145216,Kennedy,9,Kennedy
Point,7148,64435,624A11,A,11,Pq. Carlos E. Restrepo,KR 24I Bis - CL 17A Sur,15,KR 24I Bis - CL 17A Sur (624A11),KR 24I Bis - CL 17A Sur,Carrera 24 I Bis Calle 17 A Sur,4.590029,-74.105482,Antonio Nariño,11,Antonio Nariño
Point,7149,64436,625A01,A,1,Br. Santa Bárbara Central III Sector,AK 11 - CL 117A,1,AK 11 - CL 117A (625A01),AK 11 - CL 117A,Avenida Carrera 11 Calle 117 A,4.695316,-74.03679,Usaquén,1,Usaquén
Point,7150,64437,625A03,A,3,Lago de Suba,KR 104 - CL 129B,11,KR 104 - CL 129B (625A03),KR 104 - CL 129B,Carrera 104 Calle 129 Be,4.730404,-74.100443,Suba,3,Suba
Point,7151,64438,625A08,A,8,Urb. Carvajal,KR 69B - CL 25 Sur,8,KR 69B - CL 25 Sur (625A08),KR 69B - CL 25 Sur,Carrera 69 Be Calle 25 Sur,4.614521,-74.13457,Kennedy,8,Kennedy
Point,7152,64439,625A09,A,9,Br. San Andrés II Sector,TV 72D - CL 43A Sur,8,TV 72D - CL 43A Sur  (625A09),TV 72D - CL 43A Sur,Transversal 72 D Calle 43 A Sur,4.601651,-74.147395,Kennedy,9,Kennedy
Point,7153,64440,626A01,A,1,Br. Santa Bárbara Central IV Sector,AK 11 - CL 123,1,AK 11 - CL 123 (626A01),AK 11 - CL 123,Avenida Carrera 11 Calle 123,4.700824,-74.034103,Usaquén,1,Usaquén
Point,7154,64441,626A03,A,3,El Pinar,CL 153 - KR 94,11,CL 153 - KR 94 (626A03),CL 153 - KR 94,Calle 153 Carrera 94,4.750268,-74.083807,Suba,3,Suba
Point,7155,64442,626A08,A,8,Urb. Carvajal,KR 69B - CL 24 Sur,8,KR 69B - CL 24 Sur (626A08),KR 69B - CL 24 Sur,Carrera 69 Be Calle 24 Sur,4.615668,-74.132429,Kennedy,8,Kennedy
Point,7156,64443,626A09,A,9,Br. Boitá,CL 48B Sur - KR 72M Bis B,8,CL 48B Sur - KR 72M Bis B (626A09),CL 48B Sur - KR 72M Bis B,Calle 45 Sur Carrera 72 M,4.603081,-74.15453,Kennedy,9,Kennedy
Point,7157,64444,626A11,A,11,Buenos Aires,CL 78C Sur - KR 17F,19,CL 78C Sur - KR 17F (626A11),CL 78C Sur - KR 17F,Calle 78 c Sur Carrera 17 F,4.538258,-74.140669,Ciudad Bolivar,11,Ciudad Bolivar
Point,7158,64445,627A00,A,0,Br. San Felipe,KR 20 B - CL 75,12,KR 20 B - CL 75 (627A00),KR 20 B - CL 75,Carrera 20 Be Calle 75,4.663801,-74.062214,Barrios Unidos,0,Barrios Unidos
Point,7159,64446,627A01,A,1,Br. Santa Bibiana,Auto Norte - CL 103,1,Auto Norte - CL 103 (627A01),Auto Norte - CL 103,Autopista Norte Calle 103,4.690013,-74.056285,Usaquén,1,Usaquén
Point,7160,64447,627A08,A,8,Desarrollo Brasilia I Sector,CL 49 Sur - KR 88,8,CL 49 Sur - KR 88 (627A08),CL 49 Sur - KR 88,Calle 49 Sur - Carrera 88,4.631279,-74.178456,Kennedy,8,Kennedy
Point,7161,64448,627A09,A,9,Br. Kennedy Supermanzana 6B,Av. 1 de Mayo - CL 37 Sur,8,Av. 1 de Mayo - CL 37 Sur (627A09),Av. 1 de Mayo - CL 37 Sur,Avenida Primero de Mayo Calle 37 Sur,4.618338,-74.146353,Kennedy,9,Kennedy
Point,7162,64449,627B09,B,9,Br. Kennedy Supermanzana 6B,Av. 1 de Mayo - CL 37 Sur,8,Av. 1 de Mayo - CL 37 Sur (627B09),Av. 1 de Mayo - CL 37 Sur,Avenida Primero de Mayo Calle 37 Sur,4.618244,-74.146633,Kennedy,9,Kennedy
Point,7163,64450,628A00,A,0,Br. San Felipe,KR 20 B - CL 73,12,KR 20 B - CL 73 (628A00),KR 20 B - CL 73,Carrera 20 Be Calle 73,4.662234,-74.06318,Barrios Unidos,0,Barrios Unidos
Point,7164,64451,628A01,A,1,Estación Calle 106,Auto Norte - CL 105,1,Auto Norte - CL 105 (628A01),Auto Norte - CL 105,Autopista Norte Calle 105,4.694001,-74.055617,Usaquén,1,Usaquén
Point,7165,64452,628A03,A,3,Bilbao II,CL 143B - KR 150A,11,CL 143B - KR 150A (628A03),CL 143B - KR 150A,Calle 143 Be Carrera 150 A,4.752794,-74.120617,Suba,3,Suba
Point,7166,64453,628A08,A,8,Br. Las Palmitas,CL 40 Sur - KR 99F,8,CL 40 Sur - KR 99F (628A08),CL 40 Sur - KR 99F,Calle 40 Sur Carrera 99 F Bis,4.649967,-74.176398,Kennedy,8,Kennedy
Point,7167,64454,628A09,A,9,Br. Olarte,KR 72A - CL 57 Sur,7,KR 72A - CL 57 Sur (628A09),KR 72A - CL 57 Sur,Carrera 72 A Calle 57 Sur,4.600306,-74.164865,Bosa,9,Bosa
Point,7168,64455,629A01,A,1,Br. San Patricio,Auto Norte - CL 109,1,Auto Norte - CL 109 (629A01),Auto Norte - CL 109,Autopista Norte Calle 109,4.698502,-74.054886,Usaquén,1,Usaquén
Point,7169,64456,629A03,A,3,Bilbao II,CL 143B - KR 150A,11,CL 143B - KR 150A (629A03),CL 143B - KR 150A,Calle 143 Be Carrera 150 A,4.752745,-74.120589,Suba,3,Suba
Point,7170,64457,629A08,A,8,Br. Las Palmitas,CL 40 Sur - KR 99F,8,CL 40 Sur - KR 99F (629A08),CL 40 Sur - KR 99F,Calle 40 Sur Carrera 99 F,4.649854,-74.176415,Kennedy,8,Kennedy
Point,7171,64458,629A09,A,9,Br. Olarte,KR 72A - CL 57B Sur,7,KR 72A - CL 57B Sur (629A09),KR 72A - CL 57B Sur,Carrera 72 A Calle 57 Be Sur,4.599951,-74.16513,Bosa,9,Bosa
Point,7172,64459,630A03,A,3,Br. Gilmar,CL 160 - KR 63,11,CL 160 - KR 63 (630A03),CL 160 - KR 63,Calle 160 Carrera 63,4.743858,-74.06423,Suba,3,Suba
Point,7173,64460,630A08,A,8,Urb. Caldas,CL 56F Sur - KR 89B,7,CL 56F Sur - KR 89B (630A08),CL 56F Sur - KR 89B,Calle 56 F Sur Carrera 89 Be,4.632201,-74.189348,Bosa,8,Bosa
Point,7174,64461,631A03,A,3,Br. Caminos de la Esperanza,DG 149 - TV 142,11,DG 149 - TV 142 (631A03),DG 149 - TV 142,Diagonal 149 Transversal 142,4.756621,-74.113698,Suba,3,Suba
Point,7175,64462,631A08,A,8,Br. Galán,KR 56 - CL 2B,16,KR 56 - CL 2B (631A08),KR 56 - CL 2B,Carrera 56 Calle Segunda Be,4.61875,-74.120503,Puente Aranda,8,Puente Aranda
Point,7176,64463,632A00,A,0,Br. Nueva Santa Fe de Bogotá,KR 4 - CL 6,17,KR 4 - CL 6 (632A00),KR 4 - CL 6,Carrera Cuarta Calle Sexta,4.592719,-74.074953,La Candelaria,0,La Candelaria
Point,7177,64464,632A01,A,1,Estación Calle 127,Auto Norte - CL 123,1,Auto Norte - CL 123 (632A01),Auto Norte - CL 123,Autopista Norte Calle 123,4.704739,-74.05381,Usaquén,1,Usaquén
Point,7178,64465,632A03,A,3,Br. Caminos de la Esperanza,DG 149 - TV 142,11,DG 149 - TV 142 (632A03),DG 149 - TV 142,Diagonal 149 Transversal 142,4.756671,-74.1138,Suba,3,Suba
Point,7179,64466,632A08,A,8,Br. Galán,KR 54 - CL 2A,16,KR 54 - CL 2A (632A08),KR 54 - CL 2A,Carrera 54 Calle Segunda A,4.617598,-74.120169,Puente Aranda,8,Puente Aranda
Point,7180,64467,633A00,A,0,Archivo Distrital,AC 6 - KR 5,3,AC 6 - KR 5  (633A00),AC 6 - KR 5,Avenida Calle Sexta Carrera Quinta,4.590294,-74.077965,Santa Fe,0,Santa Fe
Point,7181,64468,633A01,A,1,Br. La Calleja,Auto Norte- CL 127A,1,Auto Norte- CL 127A (633A01),Auto Norte- CL 127A,Autopista Norte Calle 127 A,4.708958,-74.05312,Usaquén,1,Usaquén
Point,7182,64469,633A08,A,8,Br. Gran Britalia,KR 80H - CL 51A Sur,8,KR 80H - CL 51A Sur (633A08),KR 80H - CL 51A Sur,Carrera 80H Calle 51A Sur,4.618633,-74.173247,Kennedy,8,Kennedy
Point,7183,64470,633A09,A,9,Br. Floralia,TV 68HBisA - CL 37A Sur,8,TV 68HBisA - CL 37A Sur (633A09),TV 68HBisA - CL 37A Sur,Transversal 68 H Bis A Calle 37 A Sur,4.607453,-74.136576,Kennedy,9,Kennedy
Point,7184,64471,634A00,A,0,Br. El Paraíso,CL 42 - KR 5 Este,2,CL 42 - KR 5 Este (634A00),CL 42 - KR 5 Este,Calle 42 Carrera Quinta Este,4.627565,-74.057672,Chapinero,0,Chapinero
Point,7185,64472,634A01,A,1,Estación Prado,Auto Norte - CL 128A,1,Auto Norte - CL 128A (634A01),Auto Norte - CL 128A,Autopista Norte Calle 128 A,4.713078,-74.05244,Usaquén,1,Usaquén
Point,7186,64473,634A08,A,8,Br. Gran Britalia,KR 80H - CL 51 Sur,8,KR 80H - CL 51 Sur (634A08),KR 80H - CL 51 Sur,Carrera 80H Calle 51 Sur,4.618818,-74.17286,Kennedy,8,Kennedy
Point,7187,64474,634A09,A,9,Br. José María Carbonell,TV 78D - CL 71B Sur,7,TV 78D - CL 71B Sur (634A09),TV 78D - CL 71B Sur,Transversal 78 D Calle 71 Be Sur,4.604152,-74.195676,Bosa,9,Bosa
Point,7188,64475,634B09,B,9,Br. José María Carbonell,TV 78D - CL 71C Sur,7,TV 78D - CL 71C Sur (634B09),TV 78D - CL 71C Sur,Transversal 78 D Calle 71 C Sur,4.604383,-74.196065,Bosa,9,Bosa
Point,7189,64476,635A00,A,0,Br. Villa del Cerro,TV 4 Este - CL 45C,2,TV 4 Este - CL 45C (635A00),TV 4 Este - CL 45C,Transversal Cuarta Este Calle 45 C,4.631669,-74.057488,Chapinero,0,Chapinero
Point,7190,64477,635A01,A,1,Conjunto Residencial Santacoloma,Auto Norte - CL 130,1,Auto Norte - CL 130 (635A01),Auto Norte - CL 130,Autopista Norte Calle 130,4.716578,-74.051841,Usaquén,1,Usaquén
Point,7191,64478,635A03,A,3,Nogales de Suba,KR 129 - CL 132A,11,KR 129 - CL 132A (635A03),KR 129 - CL 132A,Carrera 129 Calle 132 A,4.741385,-74.113435,Suba,3,Suba
Point,7192,64479,635A08,A,8,Br. Las Vegas,KR 89C - CL 42G Sur,8,KR 89C - CL 42G Sur (635A08),KR 89C - CL 42G Sur,Carrera 89 C Calle 42 G Sur,4.637008,-74.174477,Kennedy,8,Kennedy
Point,7193,64480,635A09,A,9,Br. Muzú,KR 51 - CL 40B Sur,16,KR 51 - CL 40B Sur (635A09),KR 51 - CL 40B Sur,Carrera 51 Calle 40 Be Sur,4.595909,-74.129895,Puente Aranda,9,Puente Aranda
Point,7194,64481,636A00,A,0,Br. Siberia Central,TV 4 Este - CL 47,2,TV 4 Este - CL 47 (636A00),TV 4 Este - CL 47,Transversal Cuarta Este Calle 47,4.632815,-74.057332,Chapinero,0,Chapinero
Point,7195,64482,636A01,A,1,Parque Alcalá,Auto Norte - CL 136,1,Auto Norte - CL 136 (636A01),Auto Norte - CL 136,Autopista Norte Calle 136,4.721828,-74.050957,Usaquén,1,Usaquén
Point,7196,64483,636A03,A,3,Urb. Oasis,KR 111A - CL 150B,11,KR 111A - CL 150B (636A03),KR 111A - CL 150B,Carrera 111 A Calle 150 Be,4.752368,-74.098791,Suba,3,Suba
Point,7197,64484,636A08,A,8,Br. Patio Bonito II Sector,AV. C. de Cali - CL 5,8,AV. C. de Cali - CL 5 (636A08),AV. C. de Cali - CL 5,Avenida Ciudad de Cali Calle Quinta,4.639244,-74.158052,Kennedy,8,Kennedy
Point,7198,64485,636A09,A,9,Br. Autopista Sur,KR 51 - CL 42 Sur,16,KR 51 - CL 42 Sur (636A09),KR 51 - CL 42 Sur,Carrera 51 Calle 42 Sur,4.594542,-74.130982,Puente Aranda,9,Puente Aranda
Point,7199,64486,636B08,B,8,Br. Patio Bonito II Sector,AV. C. de Cali - CL 6,8,AV. C. de Cali - CL 6 (636B08),AV. C. de Cali - CL 6,Avenida Ciudad de Cali Calle Sexta,4.639638,-74.157591,Kennedy,8,Kennedy
Point,7200,64487,637A00,A,0,Br. Pardo Rubio,TV 3 Bis Este - CL 47A,2,TV 3 Bis Este - CL 47A (637A00),TV 3 Bis Este - CL 47A,Transversal 3 Bis Este Calle 47 A,4.633763,-74.05811,Chapinero,0,Chapinero
Point,7201,64488,637A08,A,8,Urb. Central,KR 38 - CL 2C,16,KR 38 - CL 2C (637A08),KR 38 - CL 2C,Carrera 38 Calle 2 C,4.608463,-74.109738,Puente Aranda,8,Puente Aranda
Point,7202,64489,637A09,A,9,Br. Alquería,CL 40 Sur - KR 52,16,CL 40 Sur - KR 52 (637A09),CL 40 Sur - KR 52,Calle 40 Sur Carrera 52,4.599492,-74.132555,Puente Aranda,9,Puente Aranda
Point,7203,64490,638A00,A,0,Avenida Caracas,AC 57 - KR 13,2,AC 57 - KR 13 (638A00),AC 57 - KR 13,Avenida Calle 57 Carrera 13,4.643821,-74.064783,Chapinero,0,Chapinero
Point,7204,64491,638A01,A,1,Estación Calle 142,Auto Norte - CL 145,1,Auto Norte - CL 145 (638A01),Auto Norte - CL 145,Autopista Norte Calle 145,4.727513,-74.050016,Usaquén,1,Usaquén
Point,7205,64492,638A03,A,3,Br. Las Mercedes,CL 170 - KR 49B,11,CL 170 - KR 49B  (638A03),CL 170 - KR 49B,Calle 170 Carrera 49 Be,4.766382,-74.079384,Suba,3,Suba
Point,7206,64493,638A08,A,8,Urb. Ciudad Kennedy,AV. 1 de Mayo - CL 41 G Sur,8,AV. 1 de Mayo - CL 41 G Sur (638A08),AV. 1 de Mayo - CL 41 G Sur,Avenida primero de mayo,4.616079,-74.159299,Kennedy,8,Kennedy
