atm_class,atm_name,atm_address,atm_latitude,atm_longitude,Localidad
cajeros-banco-av-villas,Cajero Banco AV Villas Petrobras Bogotá,Carrera 27 # 16-51 Sur,4.59232838,-74.10607637,Antonio Nariño
cajeros-banco-av-villas,Cajero Banco AV Villas Almacén Romi Cedritos,Avenida 9 # 139-88,4.71695983,-74.03250744,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Cencosud Bulevar Niza,Carrera 58 # 127-59,4.71168612,-74.0702637,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina,Avenida Carrera 72 # 80-94,4.695146789985604,-74.0868616104126,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Usme,Avenida Carrera 1 # 91B-41 Sur,4.50561747,-74.11465357,Usme
cajeros-banco-av-villas,Cajero Banco AV Villas Fontibón,Carrera 100 # 22-11,4.67679905,-74.14095751,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas San Andresito del Norte,Calle 195 # 21-48,4.77299671,-74.04162278,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Sotrandes Engativá,Carrera 113B # 63I-39,4.70902078,-74.13967215,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Multiparque Bima,Autopista Norte # 224-60,4.80225706,-74.0375968,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Terminal de Transportes del Sur,Calle 57Q Sur # 75 F-82,4.5970542,-74.1764195,Bosa
cajeros-banco-av-villas,Cajero Banco AV Villas Locatel Hayuelos,Calle 20 # 82-52,4.66272787,-74.13077496,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Surtifruver Avenida 68,Avenida Carrera 68 # 22A-65,4.64762624,-74.10825976,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Carrera 5A,Carrera 5A # 27-24 Sur,4.56883448,-74.09452524,San Cristobal
cajeros-banco-av-villas,Cajero Banco AV Villas Diana Turbay,Carrera 5 # 48R-15 Sur,4.54949418,-74.10895917,Rafael Uribe Uribe
cajeros-banco-av-villas,Cajero Banco AV Villas Cencosud Paloquemao,Carrera 32 # 18-10,4.61924203438565,-74.090095744747,Puente Aranda
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Ciudad de Cali,Calle 72A # 86-69,4.69679617,-74.10585249,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Barrio Casa Linda Tunal,Calle 60 Sur # 22G-24,4.56955253,-74.1454259,Ciudad Bolivar
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina CAN I,Diagonal 40 # 49-26,4.64886969,-74.09437544,Teusaquillo
cajeros-banco-av-villas,Cajero Banco AV Villas Cencosud Santafé I,Calle 185 # 45-03,4.7628665485164055,-74.04643535614012,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Toberín I,Calle 166 # 20-24,4.74663097,-74.04377282,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Kennedy I,Calle 35 Sur # 78AC-38,4.62375607,-74.14798441,Kennedy
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Centro Comercial Iserra 100,Transversal 55 # 98A-66,4.68758223,-74.0644708,Barrios Unidos
cajeros-banco-av-villas,Cajero Banco AV Villas Centro Comercial Centrolandia,Calle 11 # 11-39,4.6006191,-74.07902443,Santa Fe
cajeros-banco-av-villas,Cajero ATH AV Villas Carrera 98B Con 73,Carrera 98B # 73-12 Sur,4.63205688,-74.20570592,Bosa
cajeros-banco-av-villas,Cajero Banco AV Villas OCI Cencosud Bosa,Carrera 92 # 60-90 Sur,4.63089613,-74.19369368,Bosa
cajeros-banco-av-villas,Cajero Banco AV Villas Estación NQS 103,Avenida Carrera 9 # 103-39,4.68717923,-74.04441785,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Ciudadela Porvenir Bosa,Calle 52 Sur # 93D-25,4.63697621,-74.18522828,Bosa
cajeros-banco-av-villas,Cajero Banco AV Villas Britalia I,Carrera 80 # 46-05 Sur,4.61980391,-74.16808695,Kennedy
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina El Carmen Fontibón,Carrera 99 # 18-18,4.6732474,-74.14393112,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Fontibón,Carrera 99 # 20-18,4.67450205,-74.1424945,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Normandía Álamos,Avenida Boyacá # 53-81,4.67164714,-74.10676328,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Bachué,Calle 86A # 95F-71,4.7149312,-74.10495577,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Santafé,Calle 185 # 45-03,4.76276497652177,-74.04662847518921,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Las Nieves,Carrera 7 # 23-81,4.60947477,-74.07039587,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas Homecenter Norte,Autopista Norte # 175-50,4.75591038,-74.045347,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas El Minuto Álamos,Transversal 76 # 82G-42,4.703542,-74.09224997,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Cencosud Calle 80,Calle 80 # 69Q-50,4.69020441,-74.08430448,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Ferias,Calle 72 # 69C-24,4.6818456,-74.08955209,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Nueva Autopista,Autopista Norte # 137-04,4.7221871,-74.05087234,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Clínica Los Nogales,Autopista Norte #  94A-39,4.68462828,-74.07032399,Barrios Unidos
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Teleport,Calle 113 # 7-21,4.69157394,-74.03421518,Usaquén
cajeros-banco-av-villas,Cajero ATH AV Villas Carrera 10 Con 30B,Carrera 10 # 30B-20 Sur,4.57104287,-74.0988002,Rafael Uribe Uribe
cajeros-banco-av-villas,Cajero Banco AV Villas Hard Body Calle 169B,Calle 169B # 67-61,4.75492476,-74.0632466,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Avenida Ciudad de Quito,Carrera 30 # 77-36,4.67121856,-74.07004982,Barrios Unidos
cajeros-banco-av-villas,Cajero Banco AV Villas Éxito Carulla Super K Pontevedra,Carrera 72 # 98A,4.69889382,-74.08207094,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Lucero Medio Kennedy,Diagonal 64A Bis Sur # 17G-27,4.55367098,-74.14043079,Ciudad Bolivar
cajeros-banco-av-villas,Cajero Banco AV Villas Restrepo I,Carrera 18 # 16-38 Sur,4.5859031,-74.10008012,Antonio Nariño
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Parque Santander,Carrera 7 # 16-36,4.60273592,-74.07266063,Santa Fe
cajeros-banco-av-villas,Cajero AV Villas Portal 80,Transversal 100A # 80A-20,4.71007917206986,-74.11040604114532,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas EDS Biomax Esperanza Bosa,Carrera 79 # 74D-11 Sur,4.60863815,-74.20335335,Bosa
cajeros-banco-av-villas,Cajero Banco AV Villas Registraduría Principal,Avenida Calle 26 # 51-50,4.64150106,-74.09513132,Teusaquillo
cajeros-banco-av-villas,Cajero Banco AV Villas OCI Corferias,Diagonal 22B # 42B-41,4.6310933,-74.09310323,Teusaquillo
cajeros-banco-av-villas,Cajero Banco AV Villas Hotel Marriot (CAN),Avenida El Dorado # 69B-53,4.65939777,-74.10791886,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas OCI Estación Virrey,Calle 90 # 18-53,4.67560345,-74.05552618,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Surtifruver Unicentro,Calle 119 # 11B-15,4.69831759,-74.03719082,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Centro Pagos,Carrera 7 # 33-75,4.62056398,-74.06752385,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina de Recaudos y Pagos Parque el Virrey,Calle 90 # 14-45,4.67405885,-74.05258371,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Centro Comercial Centro Mayor,Calle 38A Sur # 34D-50,4.592193994346888,-74.12419259548187,Antonio Nariño
cajeros-banco-av-villas,Cajero Banco AV Villas Hospital Santa Clara,Carrera 15 # 1-59 Sur,4.59158677,-74.09153231,Antonio Nariño
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Belalcázar,Carrera 30 # 45-04,4.63485379,-74.07924883,Teusaquillo
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Pepe Sierra,Calle 116 # 15-45,4.69640781,-74.04359826,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Suba Carrera 92,Carrera 92 # 157A-37,4.75444016,-74.08052006,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Teusaquillo,Carrera 13 # 38-60,4.62722743,-74.0671552,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Parque 93,Carrera 11 # 93-43,4.67465387,-74.04762652,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Unicentro Bogotá I,Avenida 15 # 124-30,4.7025087670258685,-74.04238522052765,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Barrio Álamos Norte,Carrera 104 # 71C-83,4.70507669,-74.11974676,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Centro Comercial Bosa Plaza,Carrera 87K # 56F-86 Sur,4.626736,-74.18730544,Bosa
cajeros-banco-av-villas,Cajero Banco AV Villas Cencosud Calle 45,Carrera 14 # 45-02,4.63250914,-74.0674815,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Arrecife,Calle 26 # 69D-91,4.66107481,-74.10898735,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Centro Comercial Santafé,Calle 185 # 45-03,4.763331641142294,-74.04704689979553,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Supercade Bosa,Calle 57R Sur # 72D-12,4.59569311,-74.16875584,Ciudad Bolivar
cajeros-banco-av-villas,Cajero Banco AV Villas Kennedy,Carrera 75C # 35-18 Sur,4.62323049,-74.14893094,Kennedy
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Avenida Chile,Carrera 7 # 72-06,4.65494272,-74.05529019,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Cencosud Express Carrera 3,Carrera 3 # 20-38,4.60411929,-74.06751039,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas Éxito Tunal,Calle 47B Sur # 24B-33,4.57826544,-74.12950977,Tunjuelito
cajeros-banco-av-villas,Cajero ATH AV Villas Calle 6A Con 78A,Calle 6A # 78A-68,4.63199616,-74.14569411,Kennedy
cajeros-banco-av-villas,Cajero Banco AV Villas Álamos Norte (Álamos),Calle 72 # 97-38,4.70227465,-74.11451741,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Centro Comercial Muisca (Álamos),Carrera 119 # 69-68,4.71487434,-74.13737104,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Lyra Motors Unicentro,Autopista Norte # 127B-28,4.70935299,-74.05302889,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Hall Salitre,Avenida La Esperanza # 68C-92,4.65314538,-74.11044711,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Cencosud Hayuelos,Carrera 86 # 19A-50,4.66283917,-74.13280473,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Parque Central Bavaria,Carrera 13A # 28-18,4.61616426,-74.07079224,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico,Carrera 72 # 80-94,4.695296489639371,-74.08660411834717,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Nuevo Country,Carrera 14 # 81-19,4.66677603,-74.05600546,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Ciudad Tunal,Calle 47B Sur # 24B-95,4.57852746,-74.12969758,Tunjuelito
cajeros-banco-av-villas,Cajero Banco AV Villas Lago I,Carrera 15 # 85-99,4.6705537,-74.05512429,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Centenario Plaza,Calle 13 # 65-21,4.63452687,-74.11515239,Puente Aranda
cajeros-banco-av-villas,Cajero Banco AV Villas Avenida 82,Calle 82 # 10-46,4.66615135,-74.05140511,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Barrio Alquería,Calle 45A Sur # 52C-96,4.59505512,-74.13678291,Puente Aranda
cajeros-banco-av-villas,Cajero Banco AV Villas Centro Comercial Montevideo,Avenida Boyacá # 23A-50,4.65436792,-74.12166855,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Clínica Marly,Calle 50 # 9-57,4.63688828,-74.06478029,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Diver Plaza El Rastrillo,Carrera 7 # 93-01,4.67320689,-74.04289775,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas EDS Terpel Compostela,Transversal 66 # 148-32,4.74244002,-74.07214209,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas La Carbonera Calle 26,Calle 26A # 33-17,4.63025607,-74.08285299,Teusaquillo
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina La Cabrera,Calle 87 # 10-93,4.66949653,-74.04949833,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Olímpica Chapinero,Calle 63A # 16-55,4.65101485,-74.06680186,Barrios Unidos
cajeros-banco-av-villas,Cajero Banco AV Villas Olímpica Normandía,Avenida Boyacá # 53-12,4.67122561,-74.10661351,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Santa Ana,Calle 110 # 9A-10,4.68989816,-74.03690605,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Surtifruver Calle 76,Calle 76 # 11-61,4.66107456,-74.05654985,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Ciudad Montes,Calle 8 Sur # 34-47,4.60047517,-74.10945376,Puente Aranda
cajeros-banco-av-villas,Cajero Banco AV Villas Bosa,Carrera 83 # 69B-50 Sur,4.61401157,-74.19527541,Bosa
cajeros-banco-av-villas,Cajero Banco AV Villas Fontibón Calle 18,Calle 18 # 104B-50,4.67701466,-74.1470463,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Unisur,Carrera 3 # 29A-02,4.5848491,-74.2061646,
cajeros-banco-av-villas,Cajero Banco AV Villas Capital Towers,Calle 24 # 51-40,4.63871778,-74.09806407,Teusaquillo
cajeros-banco-av-villas,Cajero Banco AV Villas Clínica Colsubsidio Calle 67,Calle 67 # 10A-39,4.65218759,-74.06070153,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Éxito Unicentro,Avenida 15 # 124-30,4.7025087670258685,-74.04238522052765,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas OCI Calle 127,Calle 127 # 7-23,4.70194579,-74.0291581,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Gran San Victorino,Carrera 10 # 9-57,4.59855874,-74.07911184,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Rincón del Chicó,Calle 100 # 13-07,4.68368626,-74.04609377,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Olímpica Santa Isabel,Avenida 3 # 29-69,4.6027444,-74.09980602,Los Mártires
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico EDS Esso San Fernando,Carrera 57 # 68-27,4.66856734,-74.07968784,Barrios Unidos
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Tabora,Calle 72 # 77A-36,4.69128614,-74.09996071,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Barrio Yomasa,Carrera 1A Este # 81A-26 Sur,4.50781059,-74.11347791,Usme
cajeros-banco-av-villas,Cajero Banco AV Villas Centro Comercial Unicentro de Occidente,Carrera 111C # 86-05,4.723562415278765,-74.11441326141357,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Complejo Hotelero Metro 127,Carrera 15 # 125-26,4.70443195,-74.04274454,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Indoamericana,Carrera 15 # 39-14,4.6270126,-74.06985868,Teusaquillo
cajeros-banco-av-villas,Cajero Banco AV Villas Modelia,Calle 24 # 81C-97,4.66874425,-74.12239724,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina CAN,Calle 44 # 59A-92,4.64992369,-74.09504245,Teusaquillo
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Venecia,Diagonal 46A Sur # 52C-82,4.59380036,-74.13973883,Tunjuelito
cajeros-banco-av-villas,Cajero Banco AV Villas Éxito Surtimax Orquídeas,Calle 161 # 36-38,4.74062975,-74.04239395,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Centro Comercial Paseo Centenario,Calle 13 # 65-21,4.63452687,-74.11515239,Puente Aranda
cajeros-banco-av-villas,Cajero Banco AV Villas Universidad de Los Andes Tunel GB,Carrera 1 # 18A-12,4.60143497,-74.06639138,La Candelaria
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Fontibón I,Carrera 99 # 19-77,4.67418232,-74.14307869,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Avenida Calle 68,Calle 72 # 68H-24,4.68098397,-74.08884865,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina La Victoria Sur Oriente,Calle 40 Sur # 5-11,4.56037031,-74.10506566,Rafael Uribe Uribe
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Centro Comercial Palatino,Carrera 7 # 138-33,4.71532567,-74.02885053,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina de Centro de Pago En Fontibón,Carrera 99 # 18-40,4.67327909,-74.14389403,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Feria Exposición,Carrera 37 # 24A-67,4.62927801,-74.08912281,Teusaquillo
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Tunjuelito,Avenida Caracas # 51-73 Sur,4.56263651,-74.12532886,Tunjuelito
cajeros-banco-av-villas,Cajero Banco AV Villas Centro de Pagos Barrio Restrepo,Carrera 18 # 18-60 Sur,4.58452913,-74.10151772,Antonio Nariño
cajeros-banco-av-villas,Cajero Banco AV Villas Ciudadela Colsubsidio,Calle 80 # 112-05,4.72027711,-74.11880098,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Colsubsidio Calle 63,Calle 63 # 24-45,4.65092855,-74.07275037,Teusaquillo
cajeros-banco-av-villas,Cajero Banco AV Villas Cooptraiss,Calle 24 # 26-70,4.62134589,-74.0802236,Los Mártires
cajeros-banco-av-villas,Cajero Banco AV Villas EDS Carrera 7 Calle 84,Carrera 7 # 84-91,4.66458769,-74.04743054,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Hall Banca Electrónica Bosch,Autopista Norte # 108A-50,4.69581798,-74.0552809,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Avenida Caracas,Avenida Caracas # 17-18,4.60700542,-74.07729079,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Barrio Restrepo I,Carrera 21 # 18-34 Sur,4.58617615,-74.10292429,Antonio Nariño
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Calle 63 Siete de Agosto,Carrera 24 # 63D-60,4.6550304,-74.07165936,Barrios Unidos
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Centro Comercial Floresta Outlet,Carrera 69 # 98A-11,4.69116827,-74.07509084,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Javeriana,Carrera 7 # 48A-08,4.63529229,-74.06369632,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Puente Aranda,Calle 13 # 63-52,4.63376834,-74.11346323,Puente Aranda
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Santa Lucía,Avenida Caracas # 46-28 Sur,4.56986205,-74.12493509,Rafael Uribe Uribe
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Siete de Agosto,Carrera 24 # 65-35,4.65718131,-74.07079849,Barrios Unidos
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Unicentro,Avenida 15 # 123-30,4.70250953,-74.04286517,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Olímpica Chicó,Avenida Carrera 15 # 97-25,4.68244156,-74.04908565,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Principal,Calle 17 # 7-43,4.6035775,-74.0725711,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas Surtifruver Chapinero,Carrera 7 # 58-18,4.64357041,-74.06171755,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Surtifruver Suba,Avenida Suba # 128B-84,4.71427178,-74.07264799,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Puenta Aranda,Calle 13 # 60-72,4.63300373,-74.11261807,Puente Aranda
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Veinte de Julio,Carrera 6 # 25-24 Sur,4.57010462,-74.09383618,San Cristobal
cajeros-banco-av-villas,Cajero Banco AV Villas Policía Bogotá,Avenida Caracas # 6-51,4.59715872,-74.08452524,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Bogotá I,Carrera 7 # 13-93,4.60044827,-74.07413313,La Candelaria
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Galerías,Calle 53 # 24-05,4.64175344,-74.0740698,Teusaquillo
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Salitre Plaza,Carrera 68 # 40-39,4.65232278,-74.10945712,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Ciudad Tunal,Calle 47B Sur # 24B-33,4.578280451806915,-74.13027048110962,Tunjuelito
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Usaquén,Calle 116 # 7-15,4.69376755,-74.03371218,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Centro de Pagos Calle 128,Autopista Norte # 128B-21,4.71398914,-74.0530755,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Colina Office Park,Carrera 67 # 167-61,4.75134038,-74.06452736,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Surtifruver Avenida 9,Avenida 9 # 135-55,4.71536228,-74.03252731,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Supermercado El Huerto,Calle 166 # 46-41,4.74715954,-74.04877305,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico San Francisco Sur,Diagonal 62 Sur # 19A-43,4.56169002,-74.1394952,Ciudad Bolivar
cajeros-banco-av-villas,Cajero - Banco AV Villas Saludcoop Avenida 68,Avenida 68 # 14-72,4.63832603,-74.11695228,Puente Aranda
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Zona Franca Fontibón,Carrera 106 # 15A-25,4.67171016,-74.15536228,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Cencosud Express Salitre,Calle 24 # 69C-20,4.65698191,-74.11307729,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas San Gabriel,Carrera 56 # 7-27,4.62370925855697,-74.1161658092304,Puente Aranda
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Bosa,Transversal 78L # 68A-03 Sur,4.60418084,-74.18907211,Bosa
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Centro 93,Carrera 15 # 93-54,4.67703862,-74.05171971,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Restrepo 3,Carrera 22 # 15-39 Sur,4.58748342,-74.1007212,Antonio Nariño
cajeros-banco-av-villas,Cajero Banco AV Villas Barrio Ciudad Montes,Calle 8 Sur # 34-63,4.60043751,-74.10941343,Puente Aranda
cajeros-banco-av-villas,Cajero Banco AV Villas Polo Club,Carrera 24 # 80-24,4.67110689865535,-74.0630790236078,Barrios Unidos
cajeros-banco-av-villas,Cajero Banco AV Villas Almacén Romi Plaza Norte,Carrera 23Bis # 187-45,4.76553113,-74.04352999,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Centro Comercial Calima,Carrera 30 # 19-50,4.61964317,-74.08694774,Los Mártires
cajeros-banco-av-villas,Cajero Banco AV Villas Barrio Bosa,Carrera 87 # 59C-20 Sur,4.62161978,-74.18850357,Bosa
cajeros-banco-av-villas,Cajero Banco AV Villas Cencosud Metro Fontibón,Calle 17 # 112-58,4.68034858,-74.15256803,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Villas de Granada (Álamos),Carrera 112A # 78D-15,4.71835379,-74.12123233,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Éxito Surtimax Las Ferias,Calle 71A # 68 F-64,4.67951907,-74.08805401,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Tunjuelito,Calle 54 # 14-34 Sur,4.56177553,-74.12722504,Tunjuelito
cajeros-banco-av-villas,Cajero Banco AV Villas Teusaquillo I,Carrera 13 # 35-15,4.62301562,-74.06801818,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas Parque Central Bavaria,Carrera 13 # 38-26,4.62623686996272,-74.067309799588,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas OCI Rosetta,Carrera 45 # 128B-41,4.71406442,-74.05306216,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Hayuelos,Calle 20 # 82-52,4.66272787,-74.13077496,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Universidad de los Andes Plazoleta de Comida,Carrera 1 # 18A-12,4.60143497,-74.06639138,La Candelaria
cajeros-banco-av-villas,Cajero Banco AV Villas Almacén Romi Pasadena,Calle 106 # 52-49,4.69478199,-74.06223519,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Barrio Claret,Carrera 26 # 43-76 Sur,4.58197855,-74.12598843,Rafael Uribe Uribe
cajeros-banco-av-villas,Cajero Banco AV Villas Barrio Monte Blanco,Transversal 1 # 96-33 Sur,4.50203625,-74.1179926,Usme
cajeros-banco-av-villas,Cajero Banco AV Villas Carrera Octava,Carrera 8 # 16-74,4.6034638,-74.07348303,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas Centro Comercial Caracas,Calle 51 Sur # 8-10,4.55696575,-74.12173506,Rafael Uribe Uribe
cajeros-banco-av-villas,Cajero Banco AV Villas Aeropuerto Internacional El Dorado,Calle 26 # 103-09,4.68948401,-74.13167626,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas OCI Metrópolis,Calle 80 # 64-91,4.68196406,-74.07778701,Barrios Unidos
cajeros-banco-av-villas,Cajero Banco AV Villas Centro Comercial Puerto Príncipe,Calle 9 Bis # 20-42,4.60473254,-74.0887818,Los Mártires
cajeros-banco-av-villas,Cajero Banco AV Villas Villa del Prado Santafé,Carrera 52A # 171-03,4.75432807,-74.05464715,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Kennedy,Calle 36 Sur # 73D-22,4.62069714,-74.14797049,Kennedy
cajeros-banco-av-villas,Cajero Banco AV Villas Éxito Colina,Avenida Boyacá # 146A-25,4.734794686971158,-74.06484603881835,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina El Lago,Carrera 15 # 77-42,4.66391292,-74.05844693,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Bosa,Calle 65 Sur # 78L-81 Sur,4.60613905243258,-74.1841499776017,Bosa
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Autopista El Dorado,Avenida El Dorado # 100-55,4.68813366,-74.12987779,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Kennedy Caravana,Calle 38C Sur # 76-03,4.62051572,-74.15227664,Kennedy
