index,atm_class,atm_name,atm_address,atm_latitude,atm_longitude
1074,cajero-banco-popular,Cajero Banco Popular Cafam Calle 51,Carrera 15 # 51-45,4.63883279,-74.06769318
1075,cajero-banco-popular,Cajero Banco Popular Cencosud Calle 80,Calle 80 # 69Q-50,4.69041247,-74.0838998
1076,cajero-banco-popular,Cajero Banco Popular Estación NQS 103,Avenida Carrera 9 # 103-39,4.68717923,-74.04441785
1077,cajero-banco-popular,Cajero Banco Popular Éxito Country,Calle 134 # 9-51,4.71272547,-74.03298466
1078,cajero-banco-popular,Cajero Banco Popular Oficina El Castillo,Carrera 7 # 72-58,4.65498413,-74.05527296
1079,cajero-banco-popular,Cajero Banco Popular Oficina Lucero,Transversal 17A Bis # 64-31 Sur,4.55459271,-74.13829419
1080,cajero-banco-popular,Cajero Banco Popular Olímpica Santa Ana,Carrera 7 # 108B-44,4.68739075,-74.03479777
1081,cajero-banco-popular,Cajero Banco Popular Tecnológico Centro Mayor,Calle 38A Sur # 34D-50,4.5927179,-74.12305355
1082,cajero-banco-popular,Cajero ATH Banco Popular Avenida Suba con Carrera 128,Avenida Suba # 128-04,4.71427169,-74.07265156
1083,cajero-banco-popular,Cajero Banco Popular Almacén Romi Santa Bárbara,Avenida 7 # 113-12,4.6915441,-74.0336909
1084,cajero-banco-popular,Cajero Banco Popular Cencosud Calle 45,Carrera 14 # 45-02,4.63250914,-74.0674815
1085,cajero-banco-popular,Cajero Banco Popular Fontibón Calle 18,Calle 18 # 104B-50,4.67701466,-74.1470463
1086,cajero-banco-popular,Cajero Banco Popular Full Function Centro de Pagos Tequendama,Carrera 10 # 27-51,4.61485407,-74.06941225
1087,cajero-banco-popular,Cajero Banco Popular Lago I,Carrera 15 # 85-99,4.67057105,-74.05510764
1088,cajero-banco-popular,Cajero Banco Popular Oficina Ciudad Empresarial S.A.,Calle 26 # 59-41,4.64586507,-74.09922286
1089,cajero-banco-popular,Cajero Banco Popular Tecnológico Chapinero,Carrera 13 # 62-09,4.64895943,-74.06370042
1090,cajero-banco-popular,Cajero Banco Popular Ciudadela Colsubsidio,Calle 80 # 112-05,4.72027711,-74.11880098
1091,cajero-banco-popular,Cajero Banco Popular Clínica Jorge Piñeros Corpas,Autopista Norte # 104-33,4.69149186,-74.05684768
1092,cajero-banco-popular,Cajero Banco Popular El Tintal,Carrera 86 # 6-37,4.64109092,-74.15593706
1093,cajero-banco-popular,Cajero Banco Popular Clínica Los Nogales,Autopista Norte #  94A-39,4.68462828,-74.07032399
1094,cajero-banco-popular,Cajero Banco Popular Dirección General Piso 3,Calle 36 # 7-47,4.62334853,-74.06660331
1095,cajero-banco-popular,Cajero Banco Popular EDS Terpel La Juana,Carrera 7 # 155-99,4.72988439,-74.02422209
1096,cajero-banco-popular,Cajero Banco Popular Éxito Calle 80,Carrera 59A # 79-30,4.67996944,-74.07413099
1097,cajero-banco-popular,Cajero Banco Popular Éxito Express Bogotá Norte,Calle 175 # 22-13,4.75554864,-74.04399859
1098,cajero-banco-popular,Cajero Banco Popular Galán,Carrera 56 # 5-53,4.6218265,-74.11781615
1099,cajero-banco-popular,Cajero Banco Popular Hall Salitre,Avenida La Esperanza # 68C-92,4.65314538,-74.11044711
1100,cajero-banco-popular,Cajero Banco Popular Kennedy 1,Calle 35 Sur # 78AC-38,4.62375607,-74.14798441
1101,cajero-banco-popular,Cajero Banco Popular Modelia,Calle 24 # 81C-97,4.66874425,-74.12239724
1102,cajero-banco-popular,Cajero Banco Popular OCI Estación Calle 146,Avenida Carrera 45 # 149-57,4.73138946,-74.0501652
1103,cajero-banco-popular,Cajero Banco Popular OCI Pablo VI,Carrera 53 # 57-14,4.64930686,-74.08696491
1104,cajero-banco-popular,Cajero Banco Popular Oficina Calasanz,Carrera 80 # 49-61,4.67927638,-74.11220433
1105,cajero-banco-popular,Cajero Banco Popular Oficina Andes,Carrera 8 # 12B-86,4.60092559,-74.07491887
1106,cajero-banco-popular,Cajero Banco Popular Oficina Los Álamos,Calle 66 # 93-02,4.69351177,-74.11514028
1107,cajero-banco-popular,Cajero Banco Popular Oficina Palermo,Carrera 13 # 44-91,4.6317828,-74.06655707
1108,cajero-banco-popular,Cajero Banco Popular Oficina Suba,Avenida Suba # 115-58,4.69882842,-74.06946941
1109,cajero-banco-popular,Cajero Banco Popular Oficina Suba I,Carrera 92 # 145B-30,4.73941466,-74.08529397
1110,cajero-banco-popular,Cajero Banco Popular Santa Ana,Calle 110 # 9A-10,4.68989816,-74.03690605
1111,cajero-banco-popular,Cajero Banco Popular Surtifruver Calle 121,Carrera 9 # 121-06,4.69845194,-74.03282648
1112,cajero-banco-popular,Cajero Banco Popular Universidad de los Andes Tunel GB,Carrera 1 # 18A-12,4.60143497,-74.06639138
1113,cajero-banco-popular,Cajero Banco Popular Tecnológico Titán Plaza,Carrera 72 # 80-94,4.695275103976525,-74.08679723739624
1114,cajero-banco-popular,Cajero Banco Popular Escuela General Santander,Calle 44 Sur # 45A-15,4.59400851,-74.13270002
1115,cajero-banco-popular,Cajero Banco Popular Centro Comercial Imperial,Calle 148 # 104-20,4.74849941,-74.09554363
1116,cajero-banco-popular,Cajero Banco Popular Oficina Centro Comercial Santafé I,Calle 185 # 45-03,4.761631645879942,-74.0471863746643
1117,cajero-banco-popular,Cajero Banco Popular Banca Preferente,Carrera 10 # 27-43,4.61483637,-74.06941842
1118,cajero-banco-popular,Cajero Banco Popular Centro de Pagos Diver Plaza Express,Diagonal 71B # 100-11,4.70196884,-74.1165537
1119,cajero-banco-popular,Cajero Banco Popular Éxito Express Normandía,Calle 53 # 73-91,4.67320218,-74.10818533
1120,cajero-banco-popular,Cajero Banco Popular Nueva Autopista,Autopista Norte # 137-04,4.7221871,-74.05087234
1121,cajero-banco-popular,Cajero Banco Popular Oficina Avenida 15 Calle 106,Avenida 15 # 106-15,4.69072625,-74.04591769
1122,cajero-banco-popular,Cajero Banco Popular Oficina Carrera 7 Calle 67,Calle 67 # 7-35,4.65074913,-74.05846027
